2056	1	1	1	1	1	1	1	1	1	1	1	1	1	`紅黃綠徽章`	``	30103
2057	1	1	1	1	1	1	1	1	1	1	1	1	1	`彩色徽章`	``	30003
2059	1	1	1	1	1	1	1	1	1	1	1	1	1	`紅色徽章2`	``	30001
2060	1	1	1	1	1	1	1	1	1	1	1	1	1	`紅色徽章3`	``	30001
2061	1	1	1	1	1	1	1	1	1	1	1	1	1	`黃色徽章2`	``	30002
2062	1	1	1	1	1	1	1	1	1	1	1	1	1	`黃色徽章3`	``	30002
2063	1	1	1	1	1	1	1	1	1	1	1	1	1	`綠色徽章 2`	``	30003
2064	1	1	1	1	1	1	1	1	1	1	1	1	1	`綠色徽章 3`	``	30003
2065	1	1	1	1	1	1	1	1	1	1	1	1	1	`藍色徽章 2`	``	30004
2066	1	1	1	1	1	1	1	1	1	1	1	1	1	`藍色徽章 3`	``	30004
3012	0	1	1	1	1	1	1	1	1	1	1	1	1	`貓妖腳爪`	``	13002
3015	0	1	1	1	1	1	1	1	1	1	1	1	1	`哥布林手骨`	``	13002
3016	1	1	1	1	1	1	1	1	1	1	1	1	1	`魔法師的血液`	``	13002
3017	0	1	1	1	1	1	1	1	1	1	1	1	1	`蒔芽樹枝`	``	13002
3018	0	1	1	1	1	1	1	1	1	1	1	1	1	`車前草`	``	13002
3019	1	1	1	1	1	1	1	1	1	1	1	1	1	`紫瑪瑙`	``	13002
3020	1	1	1	1	1	1	1	1	1	1	1	1	1	`黑曜石`	``	13002
3021	1	1	1	1	1	1	1	1	1	1	1	1	1	`血滴石`	``	13002
3022	1	1	1	1	1	1	1	1	1	1	1	1	1	`海藍寶石`	``	13002
3023	1	1	1	1	1	1	1	1	1	1	1	1	1	`金剛石`	``	13002
3024	0	1	1	1	1	1	1	1	1	1	1	1	1	`夾具`	``	13002
3025	0	1	1	1	1	1	1	1	1	1	1	1	1	`旋轉磨石`	``	13002
3026	0	1	1	1	1	1	1	1	1	1	1	1	1	`縫衣針`	``	13002
3027	1	1	1	1	1	1	1	1	1	1	1	1	1	`生鏽的鐵片`	``	13002
3028	1	1	1	1	1	1	1	1	1	1	1	1	1	`破舊的皮革`	``	13002
3029	0	1	1	1	1	1	1	1	1	1	1	1	1	`哥布林毛皮`	``	13002
3030	1	1	1	1	1	1	1	1	1	1	1	1	1	`碎布片`	``	13002
3031	2	1	1	1	1	1	1	1	1	1	1	1	1	`銀錠`	``	13002
3032	2	1	1	1	1	1	1	1	1	1	1	1	1	`法羅灣的珍珠`	``	13002
3033	1	1	1	1	1	1	1	1	1	1	1	1	1	`黑色小晶塊`	``	13002
3034	1	1	1	1	1	1	1	1	1	1	1	1	1	`白色小晶塊`	``	13002
3035	1	1	1	1	1	1	1	1	1	1	1	1	1	`紅色小晶塊`	``	13002
3036	1	1	1	1	1	1	1	1	1	1	1	1	1	`藍色小晶塊`	``	13002
3037	1	1	1	1	1	1	1	1	1	1	1	1	1	`無色小晶塊`	``	13002
2023889887	1	1	1	1	1	1	1	1	1	1	1	1	1	`暗黑城英雄碎片`	``	13002
3038	2	1	1	1	1	1	1	1	1	1	1	1	1	`黑色大晶體`	``	13002
3039	2	1	1	1	1	1	1	1	1	1	1	1	1	`白色大晶體`	``	13002
3040	2	1	1	1	1	1	1	1	1	1	1	1	1	`紅色大晶體`	``	13002
3041	2	1	1	1	1	1	1	1	1	1	1	1	1	`藍色大晶體`	``	13002
3042	2	1	1	1	1	1	1	1	1	1	1	1	1	`無色大晶體`	``	13002
3043	2	1	1	1	1	1	1	1	1	1	1	1	1	`黑蓮`	``	13002
3044	2	1	1	1	1	1	1	1	1	1	1	1	1	`星彩石 - 射手座`	``	13002
3045	2	1	1	1	1	1	1	1	1	1	1	1	1	`星彩石 - 雙魚座`	``	13002
3046	2	1	1	1	1	1	1	1	1	1	1	1	1	`德利拉的教誨 : 戰鬥`	``	13002
3047	2	1	1	1	1	1	1	1	1	1	1	1	1	`林納斯的火爐使用券`	``	13002
3048	0	1	1	1	1	1	1	1	1	1	1	1	1	`空藥水瓶`	``	13002
3049	0	1	1	1	1	1	1	1	1	1	1	1	1	`膠水`	``	13002
3050	1	1	1	1	1	1	1	1	1	1	1	1	1	`克爾頓的印章`	``	13002
3051	1	1	1	1	1	1	1	1	1	1	1	1	1	`斯卡迪女王的印章`	``	13002
3052	1	1	1	1	1	1	1	1	1	1	1	1	1	`赫侖皇帝的印章`	``	13002
3053	1	1	1	1	1	1	1	1	1	1	1	1	1	`撒勒的印章`	``	13002
3054	1	1	1	1	1	1	1	1	1	1	1	1	1	`骸麒的指甲`	``	13002
3055	0	1	1	1	1	1	1	1	1	1	1	1	1	`空藥劑瓶`	``	13002
3056	2	1	1	1	1	1	1	1	1	1	1	1	1	`金錠`	``	13002
3057	2	1	1	1	1	1	1	1	1	1	1	1	1	`德利拉的教誨 : 決鬥`	``	13002
3058	2	1	1	1	1	1	1	1	1	1	1	1	1	`德利拉的教誨 : 移動`	``	13002
3059	2	1	1	1	1	1	1	1	1	1	1	1	1	`德利拉的教誨 : 組隊`	``	13002
3060	2	1	1	1	1	1	1	1	1	1	1	1	1	`林納斯的教誨 ：合成`	``	13002
3062	0	1	1	1	1	1	1	1	1	1	1	1	1	`煤塵`	``	13002
3063	0	1	1	1	1	1	1	1	1	1	1	1	1	`冷卻水`	``	13002
3064	0	1	1	1	1	1	1	1	1	1	1	1	1	`十夫長的標記`	``	13002
3065	1	1	1	1	1	1	1	1	1	1	1	1	1	`凱諾的毛皮`	``	13002
3066	1	1	1	1	1	1	1	1	1	1	1	1	1	`哥布林胡須`	``	13002
3067	1	1	1	1	1	1	1	1	1	1	1	1	1	`螢光貓妖的骨粉`	``	13002
3068	1	1	1	1	1	1	1	1	1	1	1	1	1	`被詛咒的前齒`	``	13002
3069	1	1	1	1	1	1	1	1	1	1	1	1	1	`毒貓王的毒牙`	``	13002
3070	1	1	1	1	1	1	1	1	1	1	1	1	1	`牛頭怪的毛發`	``	13002
3071	1	1	1	1	1	1	1	1	1	1	1	1	1	`牛頭怪的硬角`	``	13002
3074	1	1	1	1	1	1	1	1	1	1	1	1	1	`清涼的羅荊果`	``	13002
3075	1	1	1	1	1	1	1	1	1	1	1	1	1	`熟透的山葡萄`	``	13002
3076	3	1	1	1	1	1	1	1	1	1	1	1	1	`索西雅的香水`	``	13002
3089	0	1	1	1	1	1	1	1	1	1	1	1	1	`下級袖珍罐碎片`	``	13002
3090	0	1	1	1	1	1	1	1	1	1	1	1	1	`中級袖珍罐碎片`	``	13002
3091	0	1	1	1	1	1	1	1	1	1	1	1	1	`上級袖珍罐碎片`	``	13002
3092	0	1	1	1	1	1	1	1	1	1	1	1	1	`極品袖珍罐碎片`	``	13002
3093	3	1	1	1	1	1	1	1	1	1	1	1	1	`赫頓瑪爾地圖`	``	13002
3108	1	1	1	1	1	1	1	1	1	1	1	1	1	`堅韌的觸須`	``	13002
3109	1	1	1	1	1	1	1	1	1	1	1	1	1	`破損的刀刃`	``	13002
3110	1	1	1	1	1	1	1	1	1	1	1	1	1	`信徒的頭巾`	``	13002
3111	1	1	1	1	1	1	1	1	1	1	1	1	1	`鋒利的尖刺`	``	13002
3112	1	1	1	1	1	1	1	1	1	1	1	1	1	`龍頭炮的炮身`	``	13002
3113	1	1	1	1	1	1	1	1	1	1	1	1	1	`藤蔓根莖`	``	13002
3114	1	1	1	1	1	1	1	1	1	1	1	1	1	`邪惡的結晶`	``	13002
3115	1	1	1	1	1	1	1	1	1	1	1	1	1	`耀眼的結晶`	``	13002
3116	0	1	1	1	1	1	1	1	1	1	1	1	1	`黑硬的物質`	``	13002
3117	0	1	1	1	1	1	1	1	1	1	1	1	1	`次品晶片`	``	13002
3118	0	1	1	1	1	1	1	1	1	1	1	1	1	`小型鑽石`	``	13002
3119	0	1	1	1	1	1	1	1	1	1	1	1	1	`平行之核No.486`	``	13002
3120	1	1	1	1	1	1	1	1	1	1	1	1	1	`黑色的龍皮`	``	13002
3121	1	1	1	1	1	1	1	1	1	1	1	1	1	`燃燒的龍鱗`	``	13002
3122	1	1	1	1	1	1	1	1	1	1	1	1	1	`聖痕絲綢`	``	13002
3123	1	1	1	1	1	1	1	1	1	1	1	1	1	`尖晶石`	``	13002
3124	1	1	1	1	1	1	1	1	1	1	1	1	1	`螢石`	``	13002
3125	1	1	1	1	1	1	1	1	1	1	1	1	1	`鋯石`	``	13002
3126	1	1	1	1	1	1	1	1	1	1	1	1	1	`堅固的巖石`	``	13002
3127	1	1	1	1	1	1	1	1	1	1	1	1	1	`硝化甘油`	``	13002
3128	1	1	1	1	1	1	1	1	1	1	1	1	1	`龍人之眼`	``	13002
3130	1	1	1	1	1	1	1	1	1	1	1	1	1	`幻覺草種子`	``	13002
3131	1	1	1	1	1	1	1	1	1	1	1	1	1	`夜叉的聲帶`	``	13002
3132	1	1	1	1	1	1	1	1	1	1	1	1	1	`羅丁的種子`	``	13002
3134	1	1	1	1	1	1	1	1	1	1	1	1	1	`粗糙的布片`	``	13002
3135	1	1	1	1	1	1	1	1	1	1	1	1	1	`普通布片`	``	13002
3136	1	1	1	1	1	1	1	1	1	1	1	1	1	`厚絨布片`	``	13002
3137	1	1	1	1	1	1	1	1	1	1	1	1	1	`高級布片`	``	13002
3138	1	1	1	1	1	1	1	1	1	1	1	1	1	`輕薄的皮革`	``	13002
3139	1	1	1	1	1	1	1	1	1	1	1	1	1	`普通皮革`	``	13002
3140	1	1	1	1	1	1	1	1	1	1	1	1	1	`厚重的皮革`	``	13002
3141	1	1	1	1	1	1	1	1	1	1	1	1	1	`上等皮革`	``	13002
3142	1	1	1	1	1	1	1	1	1	1	1	1	1	`風化的碎骨`	``	13002
3143	1	1	1	1	1	1	1	1	1	1	1	1	1	`加工過的碎骨`	``	13002
3144	1	1	1	1	1	1	1	1	1	1	1	1	1	`普通碎骨`	``	13002
3145	1	1	1	1	1	1	1	1	1	1	1	1	1	`粗重的碎骨`	``	13002
3146	1	1	1	1	1	1	1	1	1	1	1	1	1	`上等碎骨`	``	13002
3147	1	1	1	1	1	1	1	1	1	1	1	1	1	`偏軟的鐵片`	``	13002
3148	1	1	1	1	1	1	1	1	1	1	1	1	1	`普通鐵片`	``	13002
3149	1	1	1	1	1	1	1	1	1	1	1	1	1	`堅硬的鐵片`	``	13002
3150	1	1	1	1	1	1	1	1	1	1	1	1	1	`鋼鐵片`	``	13002
3151	1	1	1	1	1	1	1	1	1	1	1	1	1	`最下級硬化劑`	``	13002
3152	1	1	1	1	1	1	1	1	1	1	1	1	1	`下級硬化劑`	``	13002
3153	1	1	1	1	1	1	1	1	1	1	1	1	1	`中級硬化劑`	``	13002
3154	1	1	1	1	1	1	1	1	1	1	1	1	1	`上級硬化劑`	``	13002
3155	1	1	1	1	1	1	1	1	1	1	1	1	1	`特級硬化劑`	``	13002
3156	1	1	1	1	1	1	1	1	1	1	1	1	1	`最下級砥石`	``	13002
3157	1	1	1	1	1	1	1	1	1	1	1	1	1	`下級砥石`	``	13002
3158	1	1	1	1	1	1	1	1	1	1	1	1	1	`中級砥石`	``	13002
3159	1	1	1	1	1	1	1	1	1	1	1	1	1	`上級砥石`	``	13002
3160	1	1	1	1	1	1	1	1	1	1	1	1	1	`特級砥石`	``	13002
3161	1	1	1	1	1	1	1	1	1	1	1	1	1	`林納斯的鐵匠鋪使用券`	``	13002
3162	1	1	1	1	1	1	1	1	1	1	1	1	1	`辛達的火盆使用券`	``	13002
3163	1	1	1	1	1	1	1	1	1	1	1	1	1	`辛達的鐵匠鋪使用券`	``	13002
3164	1	1	1	1	1	1	1	1	1	1	1	1	1	`卡坤的火爐使用券`	``	13002
3165	1	1	1	1	1	1	1	1	1	1	1	1	1	`五彩晶體`	``	13002
3166	2	1	1	1	1	1	1	1	1	1	1	1	1	`下級元素結晶`	``	13002
3167	3	1	1	1	1	1	1	1	1	1	1	1	1	`上級元素結晶`	``	13002
3168	2	1	1	1	1	1	1	1	1	1	1	1	1	`火焰石`	``	13002
3169	2	1	1	1	1	1	1	1	1	1	1	1	1	`冰晶石`	``	13002
3170	1	1	1	1	1	1	1	1	1	1	1	1	1	`無重力碎片`	``	13002
3171	1	1	1	1	1	1	1	1	1	1	1	1	1	`爐巖炭`	``	13002
3172	2	1	1	1	1	1	1	1	1	1	1	1	1	`閃光石`	``	13002
3173	2	1	1	1	1	1	1	1	1	1	1	1	1	`暗影石`	``	13002
3174	2	1	1	1	1	1	1	1	1	1	1	1	1	`透明石`	``	13002
3175	1	1	1	1	1	1	1	1	1	1	1	1	1	`林納斯的火盆使用券`	``	13002
3176	1	1	1	1	1	1	1	1	1	1	1	1	1	`魔法師琳恩的印章`	``	13002
3177	1	1	1	1	1	1	1	1	1	1	1	1	1	`靈魂碎片`	``	13002
3178	2	1	1	1	1	1	1	1	1	1	1	1	1	`風之流動`	``	13002
3179	2	1	1	1	1	1	1	1	1	1	1	1	1	`守護之印記`	``	13002
3180	2	1	1	1	1	1	1	1	1	1	1	1	1	`冰之水晶`	``	13002
3181	2	1	1	1	1	1	1	1	1	1	1	1	1	`炎之內核`	``	13002
3182	2	1	1	1	1	1	1	1	1	1	1	1	1	`光之心髒`	``	13002
3183	1	1	1	1	1	1	1	1	1	1	1	1	1	`格琳賽羅斯的果核`	``	13002
3184	1	1	1	1	1	1	1	1	1	1	1	1	1	`希望種子`	``	13002
3185	2	1	1	1	1	1	1	1	1	1	1	1	1	`黃金種子`	``	13002
3186	3	1	1	1	1	1	1	1	1	1	1	1	1	`波羅丁的印章`	``	13002
